idfactoid,idimplantation,usual_name,caracteristique,caracNew,modAgreg,modalite,fklinked_implantation,linked_implantation_name,date_start_min,date_start_max,date_stop_min,date_stop_max,lat,lng,location_granularity,Diocese,date_startC,date_stopC,DureeFact
12651,916,Sainte-Magnance,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1200,1200,1791,1791,47.4502171,4.0745824,precise,Autun,1200,1791,591
12652,917,Sainte-Marguerite,Institutions - Statuts,Statuts,Régulier,Régulier - Abbaye,NA,NA,1140,1140,1791,1791,47.1193481,4.7669316,precise,Autun,1140,1791,651
12653,918,"Beaune, Saint-Étienne",Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1003,1003,1004,1004,47.023444,4.8395791,precise,Autun,1003,1004,1
12654,918,"Beaune, Saint-Étienne",Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1004,1004,1621,1621,47.023444,4.8395791,precise,Autun,1004,1621,617
12655,918,"Beaune, Saint-Étienne",Institutions - Statuts,Statuts,Régulier,Régulier - Abbaye,NA,NA,1621,1630,1791,1791,47.023444,4.8395791,precise,Autun,1625.5,1791,165.5
12656,919,Bellefage,Institutions - Statuts,Statuts,Régulier,Régulier - Maison,NA,NA,1344,1344,1344,1792,45.050454,1.684081,approximative,Limoges,1344,1568,224
12657,919,Bellefage,Institutions - Statuts,Statuts,Régulier,Régulier - Membre,NA,NA,1344,1792,1792,1792,45.050454,1.684081,approximative,Limoges,1568,1792,224
12658,920,Saint-Bazile,Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,893,893,1288,1288,45.0570507,1.7147613,precise,Limoges,893,1288,395
12659,920,Saint-Bazile,Institutions - Statuts,Statuts,Régulier,Régulier - Maison,NA,NA,1288,1288,1288,1792,45.0570507,1.7147613,precise,Limoges,1288,1540,252
12660,920,Saint-Bazile,Institutions - Statuts,Statuts,Régulier,Régulier - Membre,NA,NA,1288,1792,1792,1792,45.0570507,1.7147613,precise,Limoges,1540,1792,252
12661,921,"Flavigny, Saint-Georges",Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1388,1388,1759,1792,47.509214,4.518941,approximative,Autun,1388,1775.5,387.5
12662,922,Saint-Germain de Modéon,Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1139,1139,1139,1139,47.371945,4.124097,approximative,Autun,1139,1139,0
12663,922,Saint-Germain de Modéon,Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1139,1139,1289,1289,47.371945,4.124097,approximative,Autun,1139,1289,150
12664,922,Saint-Germain de Modéon,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1289,1289,1791,1791,47.371945,4.124097,approximative,Autun,1289,1791,502
12665,923,Saint-Léger de Foucheret,Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1103,1103,1301,1400,47.0211277,3.8972725,precise,Autun,1103,1350.5,247.5
12666,923,Saint-Léger de Foucheret,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1301,1400,1648,1790,47.0211277,3.8972725,precise,Autun,1350.5,1719,368.5
12667,924,Saint-Mamert,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1312,1312,1735,1791,46.251369,4.582364,precise,Autun,1312,1763,451
12668,925,"Beaune, Saint-Martin de l'Aigue",Institutions - Statuts,Statuts,Séculier,Séculier - Chapelle,NA,NA,1023,1023,1099,1099,47.0323441,4.8273677,precise,Autun,1023,1099,76
12669,925,"Beaune, Saint-Martin de l'Aigue",Institutions - Statuts,Statuts,Séculier,Séculier - Chapelle,NA,NA,1099,1099,1791,1791,47.0323441,4.8273677,precise,Autun,1099,1791,692
12670,926,"Semur, Saint-Jean",Institutions - Statuts,Statuts,Séculier,Séculier - Chapelle castrale,NA,NA,790,790,1198,1198,47.4906295,4.329529,precise,Autun,790,1198,408
12671,926,"Semur, Saint-Jean",Institutions - Statuts,Statuts,Régulier,Régulier - Chapitre collégial régulier,NA,NA,1198,1198,1671,1671,47.4906295,4.329529,precise,Autun,1198,1671,473
12672,926,"Semur, Saint-Jean",Institutions - Statuts,Statuts,Régulier,Régulier - Chapitre collégial régulier,NA,NA,1671,1671,1800,1800,47.4906295,4.329529,precise,Autun,1671,1800,129
12673,927,"Autun, Saint-Racho (Saint-Simon-et-Jude)",Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1228,1228,1791,1791,46.9579004,4.3060389,precise,Autun,1228,1791,563
12674,928,Saint-Victor-sur-Ouche,Institutions - Statuts,Statuts,Autre,Autre - Incertain,NA,NA,1243,1301,1301,1400,47.232386,4.747376,approximative,Autun,1272,1350.5,78.5
12675,928,Saint-Victor-sur-Ouche,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1301,1400,1400,1400,47.232386,4.747376,approximative,Autun,1350.5,1400,49.5
12676,929,Saligny,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré-cure,NA,NA,1268,1268,1800,1800,46.4695899,3.7542632,precise,Autun,1268,1800,532
12677,930,Sardy,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1678,1678,1791,1791,47.429786,3.624433,approximative,Autun,1678,1791,113
12678,931,Semelay,Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1076,1076,1251,1251,46.8521,3.851357,precise,Autun,1076,1251,175
12679,931,Semelay,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1251,1251,1275,1275,46.8521,3.851357,precise,Autun,1251,1275,24
12680,931,Semelay,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1275,1275,1500,1500,46.8521,3.851357,precise,Autun,1275,1500,225
12681,932,Serrigny,Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1134,1134,1189,1189,47.0666639,4.8868989,precise,Autun,1134,1189,55
12682,932,Serrigny,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1189,1189,1501,1600,47.0666639,4.8868989,precise,Autun,1189,1550.5,361.5
12683,933,Soussey,Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1178,1178,1235,1235,47.318801,4.536592,precise,Autun,1178,1235,57
12684,933,Soussey,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1235,1235,1701,1800,47.318801,4.536592,precise,Autun,1235,1750.5,515.5
12685,933,Soussey,Institutions - Statuts,Statuts,Régulier,Régulier - Communauté d'ermites,NA,NA,1701,1800,1800,NA,47.318801,4.536592,precise,Autun,1750.5,NA,NA
12686,934,Thiel,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1312,1312,1800,1800,46.5244363,3.5791988,precise,Autun,1312,1800,488
12687,935,Thil,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1236,1236,1463,1463,46.8024483,4.1004649,precise,Autun,1236,1463,227
12688,936,Thizy,Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1139,1139,1139,1139,47.5681909,4.0540097,precise,Autun,1139,1139,0
12689,936,Thizy,Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1139,1139,1214,1214,47.5681909,4.0540097,precise,Autun,1139,1214,75
12690,936,Thizy,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1214,1214,1791,1791,47.5681909,4.0540097,precise,Autun,1214,1791,577
12691,937,Touillon,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1116,1116,1301,1700,47.655302,4.4257246,precise,Autun,1116,1500.5,384.5
12692,938,Toulon-sur-Arroux,Institutions - Statuts,Statuts,Autre,Autre - Villa,NA,NA,876,876,997,997,46.693969,4.1384605,precise,Autun,876,997,121
12693,938,Toulon-sur-Arroux,Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,997,997,1312,1312,46.693969,4.1384605,precise,Autun,997,1312,315
12694,938,Toulon-sur-Arroux,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1312,1312,1601,1700,46.693969,4.1384605,precise,Autun,1312,1650.5,338.5
12695,938,Toulon-sur-Arroux,Institutions - Statuts,Statuts,Séculier,Séculier - Église paroissiale,NA,NA,1601,1700,1800,1800,46.693969,4.1384605,precise,Autun,1650.5,1800,149.5
12696,939,Trevol,Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1103,1103,1103,1103,46.6300849,3.3056379,precise,Autun,1103,1103,0
12697,939,Trevol,Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1103,1103,1800,1800,46.6300849,3.3056379,precise,Autun,1103,1800,697
12698,940,Uchon,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1188,1188,1791,1791,46.798593,4.2806327,precise,Autun,1188,1791,603
12699,941,Urbise,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré autonome,NA,NA,1312,1312,1800,1800,46.2547274,3.8928683,precise,Autun,1312,1800,488
12700,942,Uxeau,Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1164,1164,1202,1237,46.6636911,4.0250692,precise,Autun,1164,1219.5,55.5
12701,942,Uxeau,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1202,1237,1800,1800,46.6636911,4.0250692,precise,Autun,1219.5,1800,580.5
12702,943,Val-Croissant,Institutions - Statuts,Statuts,Régulier,Régulier - Maison,NA,NA,1188,1239,1791,1791,47.318805,4.326267,precise,Autun,1213.5,1791,577.5
12703,944,Vanoise,Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1233,1233,1233,1350,46.8743102,3.996705,precise,Autun,1233,1291.5,58.5
12704,944,Vanoise,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1233,1350,1791,1791,46.8743102,3.996705,precise,Autun,1291.5,1791,499.5
12705,945,Varennes,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1400,1400,1800,1800,47.515044,4.071854,commune,Autun,1400,1800,400
12706,946,Varenne-l'Arconce,Institutions - Statuts,Statuts,Autre,Autre - Villa,NA,NA,976,976,1000,1045,46.3383671,4.158496,precise,Autun,976,1022.5,46.5
12707,946,Varenne-l'Arconce,Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1000,1045,1057,1095,46.3383671,4.158496,precise,Autun,1022.5,1076,53.5
12708,946,Varenne-l'Arconce,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1057,1095,1301,1400,46.3383671,4.158496,precise,Autun,1076,1350.5,274.5
12709,946,Varenne-l'Arconce,Institutions - Statuts,Statuts,Séculier,Séculier - Église paroissiale,NA,NA,1301,1400,1790,1790,46.3383671,4.158496,precise,Autun,1350.5,1790,439.5
12710,947,Vassy,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1301,1400,1436,1436,47.568346,4.1688571,precise,Autun,1350.5,1436,85.5
12711,947,Vassy,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1436,1436,1800,1800,47.568346,4.1688571,precise,Autun,1436,1800,364
12712,948,Veuvey (église),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1004,1004,1800,1800,47.18308,4.717422,commune,Autun,1004,1800,796
12713,949,Villy-le-Moutier,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1001,1100,1501,1600,47.036956000000004,4.9941819,precise,Autun,1050.5,1550.5,500
12714,950,Visengy,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1760,1760,1800,1800,47.145559,3.913315,commune,Autun,1760,1800,40
12715,951,Voutenay,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1312,1312,1648,1648,47.5600449,3.788753,precise,Autun,1312,1648,336
12716,952,Sérandon,Institutions - Statuts,Statuts,Régulier,Régulier - Maison,NA,NA,1468,1468,1468,1792,45.3618736,2.3405831,precise,Limoges,1468,1630,162
12717,952,Sérandon,Institutions - Statuts,Statuts,Régulier,Régulier - Membre,NA,NA,1468,1792,1792,1792,45.3618736,2.3405831,precise,Limoges,1630,1792,162
12718,954,Asnières,Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1102,1102,1312,1312,47.4824981,3.6480648,precise,Autun,1102,1312,210
12719,954,Asnières,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1312,1312,1648,1648,47.4824981,3.6480648,precise,Autun,1312,1648,336
12720,955,Saint-Sauveur,Institutions - Statuts,Statuts,Régulier,Régulier - Abbaye,NA,NA,1010,1010,1180,1180,48.5327967,6.9749423,precise,Toul,1010,1180,170
12721,955,Saint-Sauveur,Institutions - Statuts,Statuts,Régulier,Régulier - Chapitre collégial régulier,NA,NA,1180,1180,1800,1800,48.5327967,6.9749423,precise,Toul,1180,1800,620
12722,956,Thalamy,Institutions - Statuts,Statuts,Régulier,Régulier - Maison,NA,NA,1367,1367,1367,1792,45.5138919,2.4598475,precise,Limoges,1367,1579.5,212.5
12723,956,Thalamy,Institutions - Statuts,Statuts,Régulier,Régulier - Membre,NA,NA,1367,1792,1792,1792,45.5138919,2.4598475,precise,Limoges,1579.5,1792,212.5
12724,957,Prugne,Institutions - Statuts,Statuts,Autre,Autre - Indéterminé,NA,NA,1374,1374,1374,1375,45.1380146,1.6121885,precise,Limoges,1374,1374.5,0.5
12725,957,Prugne,Institutions - Statuts,Statuts,Régulier,Régulier - Maison,NA,NA,1374,1375,1375,1792,45.1380146,1.6121885,precise,Limoges,1374.5,1583.5,209
12726,957,Prugne,Institutions - Statuts,Statuts,Régulier,Régulier - Membre,NA,NA,1375,1792,1792,1792,45.1380146,1.6121885,precise,Limoges,1583.5,1792,208.5
12727,958,Saint-Georges-de-Salon,Institutions - Statuts,Statuts,Régulier,Régulier - Maison,NA,NA,1519,1519,1519,1792,45.5031374,1.520145,precise,Limoges,1519,1655.5,136.5
12728,958,Saint-Georges-de-Salon,Institutions - Statuts,Statuts,Régulier,Régulier - Membre,NA,NA,1519,1792,1792,1792,45.5031374,1.520145,precise,Limoges,1655.5,1792,136.5
12729,959,Saint-Léger de Merle,Institutions - Statuts,Statuts,Séculier,Séculier - Chapelle,NA,NA,1240,1248,1350,1350,45.063653,2.0750104,precise,Tulle,1244,1350,106
12730,959,Saint-Léger de Merle,Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1350,1350,1521,1521,45.063653,2.0750104,precise,Tulle,1350,1521,171
12731,959,Saint-Léger de Merle,Institutions - Statuts,Statuts,Régulier,Régulier - Maison,NA,NA,1521,1521,1521,1521,45.063653,2.0750104,precise,Tulle,1521,1521,0
12732,959,Saint-Léger de Merle,Institutions - Statuts,Statuts,Régulier,Régulier - Membre,NA,NA,1521,1521,1792,1792,45.063653,2.0750104,precise,Tulle,1521,1792,271
12733,960,Saint-Jean-de-Donne,Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1289,1289,1293,1293,44.9652595,2.4641238,precise,Saint-Flour,1289,1293,4
12734,960,Saint-Jean-de-Donne,Institutions - Statuts,Statuts,Régulier,Régulier - Maison,NA,NA,1293,1293,1293,1792,44.9652595,2.4641238,precise,Saint-Flour,1293,1542.5,249.5
12735,960,Saint-Jean-de-Donne,Institutions - Statuts,Statuts,Régulier,Régulier - Membre,NA,NA,1293,1792,1792,1792,44.9652595,2.4641238,precise,Saint-Flour,1542.5,1792,249.5
12736,961,Val-des-Choux,Institutions - Statuts,Statuts,Régulier,Régulier - Abbaye,NA,NA,1196,1205,1701,1750,47.7708678,4.7539912,precise,Langres,1200.5,1725.5,525
12737,961,Val-des-Choux,Institutions - Statuts,Statuts,Régulier,Régulier - Abbaye-fille,NA,NA,1701,1750,1764,1764,47.7708678,4.7539912,precise,Langres,1725.5,1764,38.5
12738,961,Val-des-Choux,Institutions - Statuts,Statuts,Régulier,Régulier - Abbaye-fille,NA,NA,1764,1764,1789,1792,47.7708678,4.7539912,precise,Langres,1764,1790.5,26.5
12739,962,L'Epeau,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1214,1214,1773,1773,47.3747062,3.1528234,precise,Auxerre,1214,1773,559
12740,963,Bosmoreau-les-Mines,Institutions - Statuts,Statuts,Régulier,Régulier - Maison,NA,NA,1317,1317,1317,1792,45.9975433,1.7542038,precise,Limoges,1317,1554.5,237.5
12741,963,Bosmoreau-les-Mines,Institutions - Statuts,Statuts,Régulier,Régulier - Membre,NA,NA,1317,1792,1792,1792,45.9975433,1.7542038,precise,Limoges,1554.5,1792,237.5
12742,964,Fougerac,Institutions - Statuts,Statuts,Régulier,Régulier - Maison,NA,NA,1338,1338,1338,1792,45.7634634,0.7586029,precise,Limoges,1338,1565,227
12743,964,Fougerac,Institutions - Statuts,Statuts,Régulier,Régulier - Membre,NA,NA,1338,1792,1792,1792,45.7634634,0.7586029,precise,Limoges,1565,1792,227
12744,965,Milhaguet,Institutions - Statuts,Statuts,Régulier,Régulier - Maison,NA,NA,1315,1315,1315,1792,45.6642089,0.7981806,precise,Limoges,1315,1553.5,238.5
12745,965,Milhaguet,Institutions - Statuts,Statuts,Régulier,Régulier - Membre,NA,NA,1315,1792,1792,1792,45.6642089,0.7981806,precise,Limoges,1553.5,1792,238.5
12746,966,Plénartige,Institutions - Statuts,Statuts,Régulier,Régulier - Maison,NA,NA,1288,1288,1288,1792,45.6862269,1.8002048,precise,Limoges,1288,1540,252
12747,966,Plénartige,Institutions - Statuts,Statuts,Régulier,Régulier - Membre,NA,NA,1288,1792,1792,1792,45.6862269,1.8002048,precise,Limoges,1540,1792,252
12748,967,Bourganeuf,Institutions - Statuts,Statuts,Régulier,Régulier - Maison,NA,NA,1177,1179,1179,1792,45.954005,1.756199,precise,Limoges,1178,1485.5,307.5
12749,967,Bourganeuf,Institutions - Statuts,Statuts,Régulier,Régulier - Commanderie,NA,NA,1179,1792,1792,1792,45.954005,1.756199,precise,Limoges,1485.5,1792,306.5
12750,968,Saint-Avold,Institutions - Statuts,Statuts,Régulier,Régulier - Abbaye,NA,NA,717,741,1800,1800,49.1032777,6.7100496,precise,Metz,729,1800,1071
12751,953,Notre-Dame de Tigeville,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1089,1090,1800,1800,48.843886,5.621516,commune,Verdun,1089.5,1800,710.5
12752,969,Aube,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1100,1200,1800,1800,49.025702,6.336402,commune,Metz,1150,1800,650
12753,970,Bar-le-Duc,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1088,1088,1800,1800,48.764065,5.163241,commune,Toul,1088,1800,712
12754,971,Belval,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1080,1080,1800,1800,48.384917,6.318621,commune,Toul,1080,1800,720
12755,973,Saint-Mesmin,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1100,1200,1800,1800,48.732143,6.611381,commune,Metz,1150,1800,650
12756,974,Bleurville,Institutions - Statuts,Statuts,Régulier,Régulier - Abbaye,NA,NA,1030,1030,1800,1800,48.027339,5.967471,commune,Toul,1030,1800,770
12757,976,Breuil,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1096,1096,1800,1800,48.74642,5.556065,commune,Verdun,1096,1800,704
12758,975,Champenoux,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1100,1200,1800,1800,48.73478,6.352897,commune,Toul,1150,1800,650
12759,978,Châtel-Saint-Germain,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1040,1040,1800,1800,49.132002,6.064717,commune,Metz,1040,1800,760
12760,979,Chatenois,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1070,1090,1800,1800,48.309282,5.826054,commune,Toul,1080,1800,720
12761,980,Cons-La-Grandville,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1088,1088,1800,1800,49.487019,5.699473,commune,Toul,1088,1800,712
12762,981,Dammarie-sur-Saulx,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1085,1085,1800,1800,48.59658,5.237272,commune,Toul,1085,1800,715
12763,984,Deuilly,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1044,1046,1800,1800,48.049934,5.843082,commune,Toul,1045,1800,755
12764,985,Dombasle,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1125,1140,1800,1800,48.618666,6.360425,commune,Toul,1132.5,1800,667.5
12765,986,Sainte-Lucie,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1000,1100,1800,1800,48.63711,6.090563,commune,Toul,1050,1800,750
12766,977,Insming,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1102,1102,1800,1800,48.954898,6.886672,commune,Metz,1102,1800,698
12767,987,Laitre-sous-Amance,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1076,1076,1800,1800,48.739756,6.274797,commune,Toul,1076,1800,724
12768,988,Landécourt,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1100,1100,1800,1800,48.502535,6.422167,commune,Toul,1100,1800,700
